"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_period_err1","koi_period_err2","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_insol","koi_insol_err1","koi_insol_err2","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_srad","koi_srad_err1","koi_srad_err2","ra","dec","koi_kepmag"
"1433980","K03924.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.592634161","7.0100000e-07","-7.0100000e-07","132.3287690","5.000000e-04","-5.000000e-04","0.8770","0.0120","-0.0110","8.94880","0.01260","-0.01260","1.5516e+05","1.580e+02","-1.580e+02","100.20","2.704e+01","-3.304e+01","2255.0","","","6128.09","4886.70","-3736.14","1207.60","1","q1_q17_dr25_tce","6574.00","181.00","-227.00","4.061","0.264","-0.176","1.7680","0.4770","-0.5830","291.766330","37.097191","14.915"
"2438490","K03699.01","","FALSE POSITIVE","FALSE POSITIVE","0.0090","0","1","0","0","3.315777950","1.2920000e-05","-1.2920000e-05","131.5388300","2.490000e-03","-2.490000e-03","0.6330","0.0210","-0.0250","4.23490","0.05880","-0.05880","9.4567e+04","1.158e+03","-1.158e+03","27.77","6.510e+00","-3.270e+00","1104.0","","","349.78","256.93","-111.66","124.60","1","q1_q17_dr25_tce","5528.00","182.00","-182.00","4.516","0.063","-0.147","0.8490","0.1990","-0.1000","290.325960","37.761520","17.772"
"3838496","K03700.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","2.990252395","2.3320000e-06","-2.3320000e-06","133.1106290","8.770000e-04","-8.770000e-04","1.1170","0.1030","-0.1230","7.84620","0.03380","-0.03380","2.1644e+05","5.230e+02","-5.230e+02","89.85","0.000e+00","0.000e+00","1264.0","","","603.02","0.00","0.00","541.70","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","287.752380","38.929794","17.900"
"6470521","K03701.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","2.080433780","1.5210000e-06","-1.5210000e-06","131.8270410","6.200000e-04","-6.200000e-04","5.1060","1.3100","-0.0130","7.70800","0.03070","-0.03070","6.8612e+03","2.840e+01","-2.840e+01","510.48","1.774e+02","-5.931e+01","1629.0","","","1661.27","1696.75","-526.99","289.10","1","q1_q17_dr25_tce","6377.00","173.00","-211.00","4.399","0.072","-0.217","1.1190","0.3890","-0.1300","299.024320","41.823719","13.858"
"2449090","K03702.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","4.944046127","2.7120000e-06","-2.7120000e-06","134.1920120","6.090000e-04","-6.090000e-04","0.9640","0.0520","-0.0410","4.50334","0.00952","-0.00952","1.1250e+05","2.280e+02","-2.280e+02","54.29","0.000e+00","0.000e+00","1069.0","","","308.53","0.00","0.00","537.20","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","292.696290","37.707237","16.237"
"5652260","K03703.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","4.464565251","3.1680000e-06","-3.1680000e-06","132.3115020","8.010000e-04","-8.010000e-04","1.0460","0.0720","-0.0460","4.02210","0.01430","-0.01430","7.4112e+04","3.010e+02","-3.010e+02","43.21","1.221e+01","-4.050e+00","1024.0","","","259.97","220.25","-72.82","286.40","1","q1_q17_dr25_tce","5743.00","169.00","-186.00","4.553","0.035","-0.196","0.8530","0.2410","-0.0800","299.546940","40.861271","17.296"
"2569494","K03704.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.523298835","5.0790000e-06","-5.0790000e-06","132.3276200","2.200000e-03","-2.200000e-03","0.4100","0.0320","-0.0350","5.90830","0.08400","-0.08400","1.9507e+05","1.573e+03","-1.573e+03","38.95","6.610e+00","-4.820e+00","1404.0","","","919.42","543.35","-306.55","174.40","1","q1_q17_dr25_tce","5311.00","204.00","-185.00","4.469","0.104","-0.127","0.8660","0.1470","-0.1070","290.178830","37.848949","17.380"
"12405950","K03778.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","3.539631353","1.1900000e-06","-1.1900000e-06","132.7749970","2.870000e-04","-2.870000e-04","1.0910","0.1570","-0.0950","1.53720","0.01380","-0.01380","1.2297e+03","7.300e+00","-7.300e+00","39.34","6.080e+00","-1.417e+01","2214.0","","","5689.30","2860.44","-3689.15","163.50","1","q1_q17_dr25_tce","7021.00","214.00","-262.00","3.759","0.304","-0.076","2.6290","0.4060","-0.9470","290.430080","51.271549","12.305"
"5206233","K03779.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","6.195861785","6.9050000e-06","-6.9050000e-06","134.2342200","1.040000e-03","-1.040000e-03","3.3800","5.5090","-0.0220","2.60780","0.03810","-0.03810","3.5098e+03","4.950e+01","-4.950e+01","215.89","5.497e+01","-1.832e+01","883.0","","","143.74","114.06","-38.56","83.50","1","q1_q17_dr25_tce","5608.00","186.00","-186.00","4.573","0.031","-0.168","0.8130","0.2070","-0.0690","296.636960","40.366982","15.431"
"7031066","K07803.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","0.566805514","4.7460000e-06","-4.7460000e-06","131.8162000","1.000000e-02","-1.000000e-02","0.0270","0.4410","-0.0270","4.36700","0.37100","-0.37100","8.5300e+01","6.200e+00","-6.200e+00","0.82","3.200e-01","-1.100e-01","1920.0","","","3193.90","3854.73","-1057.20","25.10","1","q1_q17_dr25_tce","5115.00","168.00","-153.00","4.439","0.132","-0.397","0.9170","0.3600","-0.1200","290.962890","42.570709","14.943"
"6775985","K03780.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","27.961084000","3.9780000e-04","-3.9780000e-04","133.1759000","1.180000e-02","-1.180000e-02","1.0200","61.5400","-0.0400","3.87410","0.04310","-0.04310","6.2682e+03","7.010e+01","-7.010e+01","21.50","6.360e+00","-4.230e+00","796.0","","","94.86","83.05","-43.32","106.00","1","q1_q17_dr25_tce","6770.00","189.00","-284.00","4.249","0.128","-0.192","1.3610","0.4030","-0.2680","291.386750","42.260509","14.069"
"11357192","K03782.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","186.516811600","1.5850000e-04","-1.5850000e-04","169.6468700","7.210000e-04","-7.210000e-04","0.9720","0.1520","-0.0590","3.19680","0.04540","-0.04540","5.7524e+03","5.830e+01","-5.830e+01","37.50","1.174e+01","-2.738e+01","452.0","","","9.83","9.23","-9.20","126.90","1","q1_q17_dr25_tce","5018.00","150.00","-150.00","3.639","0.904","-0.226","2.9900","0.9360","-2.1830","295.087250","49.169899","13.529"
"9533489","K03783.01","","FALSE POSITIVE","FALSE POSITIVE","0.5210","0","1","0","0","197.145532700","3.0180000e-04","-3.0180000e-04","300.1769780","8.810000e-04","-8.810000e-04","1.2510","17.9500","-0.2270","2.11450","0.05400","-0.05400","5.6640e+03","1.210e+02","-1.210e+02","72.16","2.212e+01","-1.477e+01","498.0","","","14.53","13.13","-6.96","56.80","1","q1_q17_dr25_tce","7214.00","200.00","-342.00","4.093","0.112","-0.192","1.9350","0.5930","-0.3960","294.673770","46.122673","12.962"
"11825057","K03857.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","0.532087933","6.6000000e-08","-6.6000000e-08","131.9724090","1.310000e-04","-1.310000e-04","0.2790","0.0080","-0.0090","3.45028","0.00615","-0.00615","5.1037e+05","7.630e+02","-7.630e+02","74.83","0.000e+00","0.000e+00","2247.0","","","6002.61","0.00","0.00","1069.50","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","296.969570","50.067093","18.852"
"12306699","K03858.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","3.204222652","6.3290000e-06","-6.3290000e-06","133.8222300","1.680000e-03","-1.680000e-03","1.2580","12.6500","-0.0290","2.79520","0.08030","-0.08030","8.9840e+02","2.380e+01","-2.380e+01","23.55","3.050e+00","-1.880e+00","979.0","","","217.46","94.54","-52.26","45.50","1","q1_q17_dr25_tce","5139.00","153.00","-138.00","4.609","0.033","-0.077","0.7410","0.0960","-0.0590","291.042140","51.026321","15.341"
"9692336","K03859.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","0.687898282","1.0300000e-07","-1.0300000e-07","131.5959790","1.680000e-04","-1.680000e-04","0.3370","0.0040","-0.0040","3.96401","0.00562","-0.00562","2.9350e+05","2.980e+02","-2.980e+02","55.58","0.000e+00","0.000e+00","2062.0","","","4267.13","0.00","0.00","1571.60","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","282.174100","46.456760","17.490"
"9641008","K03860.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","2.178154774","2.7070000e-06","-2.7070000e-06","132.0243300","1.080000e-03","-1.080000e-03","1.2230","2.7120","-0.0160","3.53020","0.05180","-0.05180","6.6260e+02","8.900e+00","-8.900e+00","19.46","3.200e+00","-1.370e+00","1180.0","","","457.16","239.17","-102.44","89.20","1","q1_q17_dr25_tce","5515.00","163.00","-147.00","4.624","0.035","-0.105","0.7120","0.1170","-0.0500","288.009980","46.306061","14.489"
"8588377","K03861.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","0.994661720","2.5350000e-06","-2.5350000e-06","131.6328400","2.280000e-03","-2.280000e-03","1.2440","18.9600","-2.2270","1.57600","0.11800","-0.11800","1.3705e+03","8.180e+01","-8.180e+01","31.84","9.070e+00","-6.610e+00","1898.0","","","3078.85","2645.15","-1368.19","21.50","1","q1_q17_dr25_tce","5750.00","173.00","-173.00","4.332","0.205","-0.205","1.0210","0.2910","-0.2120","300.439000","44.663319","14.997"
"3644601","K03862.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","359.006880000","1.7700000e-02","-1.7700000e-02","295.8649000","2.640000e-02","-2.640000e-02","1.2630","71.8400","-2.6860","32.16000","1.30000","-1.30000","2.0158e+03","7.690e+01","-7.690e+01","28.57","7.680e+00","-2.570e+00","237.0","","","0.74","0.59","-0.20","35.30","1","q1_q17_dr25_tce","5715.00","155.00","-172.00","4.537","0.055","-0.176","0.8340","0.2240","-0.0750","291.188660","38.751259","15.164"
"4242692","K03928.01","Kepler-1531 b","CONFIRMED","CANDIDATE","0.9970","0","0","0","0","1.138548215","2.7010000e-06","-2.7010000e-06","132.4620500","1.770000e-03","-1.770000e-03","0.5450","0.0040","-0.4740","2.14820","0.06160","-0.06160","6.6200e+01","2.500e+00","-2.500e+00","1.45","2.900e-01","-4.500e-01","2537.0","","","9805.45","6021.02","-5589.86","31.50","1","q1_q17_dr25_tce","6520.00","175.00","-175.00","4.010","0.273","-0.117","1.7130","0.3510","-0.5270","285.146580","39.370789","13.194"
"8781480","K03929.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","121.059803700","7.7600000e-04","-7.7600000e-04","159.3454000","4.910000e-03","-4.910000e-03","1.2000","71.0700","-2.9930","3.11200","0.24300","-0.24300","1.5630e+03","1.130e+02","-1.130e+02","1680.99","8.362e+01","-3.344e+02","1792.0","","","2437.81","496.61","-1038.03","16.60","1","q1_q17_dr25_tce","3942.00","88.00","-108.00","1.101","0.030","-0.030","60.6880","3.0190","-12.0740","300.468200","44.981426","13.353"
"6783732","K07790.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","0","0.721335207","3.4300000e-06","-3.4300000e-06","131.5750500","3.820000e-03","-3.820000e-03","0.1030","0.3470","-0.1030","1.50900","0.13300","-0.13300","3.1800e+01","3.300e+00","-3.300e+00","0.54","1.600e-01","-5.000e-02","2162.0","","","5166.26","4541.99","-1510.77","12.00","1","q1_q17_dr25_tce","6328.00","158.00","-206.00","4.489","0.052","-0.208","0.9480","0.2890","-0.0960","293.668030","42.223511","13.982"
"11607176","K03930.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","0","3.282742720","1.3130000e-05","-1.3130000e-05","132.6446400","3.410000e-03","-3.410000e-03","0.9670","0.0020","-0.0030","8.90000","0.17800","-0.17800","2.9280e+02","5.300e+00","-5.300e+00","1.85","4.600e-01","-1.900e-01","1136.0","","","392.70","285.91","-111.45","68.20","1","q1_q17_dr25_tce","5741.00","155.00","-155.00","4.533","0.066","-0.165","0.8200","0.2020","-0.0870","289.862640","49.637299","14.518"
"10661718","K03931.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","1.231361934","2.1900000e-06","-2.1900000e-06","131.8078300","1.610000e-03","-1.610000e-03","0.9720","0.0050","-0.0030","5.43300","0.12800","-0.12800","4.7100e+02","9.600e+00","-9.600e+00","2.93","8.100e-01","-5.000e-01","1839.0","","","2707.51","2262.19","-1078.63","94.70","1","q1_q17_dr25_tce","6095.00","184.00","-202.00","4.378","0.132","-0.182","1.0160","0.2810","-0.1730","290.273280","47.986469","15.277"
"6105462","K02098.02","Kepler-1093 c","CONFIRMED","CANDIDATE","0.9770","0","0","0","0","89.722412500","7.8620000e-04","-7.8620000e-04","163.1581500","7.060000e-03","-7.060000e-03","0.7420","0.0040","-0.5320","10.96300","0.21200","-0.21200","2.6370e+02","1.080e+01","-1.080e+01","2.21","5.900e-01","-4.800e-01","508.0","","","15.69","12.38","-7.36","25.60","2","q1_q17_dr25_tce","6429.00","181.00","-227.00","4.241","0.180","-0.180","1.2620","0.3350","-0.2740","284.978000","41.420158","13.838"
"8257205","K01986.02","Kepler-1038 c","CONFIRMED","CANDIDATE","0.9890","0","0","0","0","7.127664170","3.9860000e-05","-3.9860000e-05","136.0058600","4.900000e-03","-4.900000e-03","0.1250","0.3310","-0.1250","2.49100","0.13800","-0.13800","2.2920e+02","1.660e+01","-1.660e+01","1.21","8.000e-02","-6.000e-02","784.0","","","89.24","18.97","-13.31","16.00","2","q1_q17_dr25_tce","5159.00","82.00","-82.00","4.548","0.032","-0.063","0.8210","0.0550","-0.0390","298.972170","44.132381","14.839"
"6470516","K03705.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","2.080431782","3.9800000e-07","-3.9800000e-07","131.8279950","2.020000e-04","-2.020000e-04","0.7710","0.0120","-0.0110","7.49970","0.01040","-0.01040","8.9420e+05","7.560e+02","-7.560e+02","345.70","7.110e+01","-8.696e+01","2719.0","","","12956.98","8071.50","-6841.87","1585.20","1","q1_q17_dr25_tce","8344.00","233.00","-350.00","4.040","0.192","-0.128","2.1150","0.4350","-0.5320","299.023530","41.821980","16.448"
"6891124","K07796.01","","CANDIDATE","CANDIDATE","0.9740","0","0","0","0","3.523646890","4.3540000e-05","-4.3540000e-05","134.1864000","1.030000e-02","-1.030000e-02","0.0040","0.4570","-0.0040","3.43900","0.31000","-0.31000","7.4200e+01","1.030e+01","-1.030e+01","0.94","3.100e-01","-1.100e-01","1330.0","","","739.80","726.26","-231.84","8.50","1","q1_q17_dr25_tce","6269.00","174.00","-218.00","4.412","0.070","-0.210","1.0850","0.3610","-0.1200","298.728210","42.372631","14.460"
"7770471","K03706.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","1.157804607","1.5400000e-07","-1.5400000e-07","132.4483270","1.470000e-04","-1.470000e-04","0.2600","0.0050","-0.0030","4.66082","0.00363","-0.00363","6.0571e+05","3.690e+02","-3.690e+02","118.11","3.639e+01","-2.429e+01","2255.0","","","6116.99","5562.93","-2816.53","1837.90","1","q1_q17_dr25_tce","6510.00","181.00","-250.00","4.219","0.153","-0.187","1.4250","0.4390","-0.2930","297.180480","43.477112","14.620"
"5130380","K03707.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","19.979098000","2.7580000e-05","-2.7580000e-05","137.1465900","1.530000e-03","-1.530000e-03","0.5760","0.0070","-0.0120","10.56380","0.03870","-0.03870","3.8418e+04","1.040e+02","-1.040e+02","22.98","6.300e+00","-5.170e+00","739.0","","","70.59","58.51","-33.52","449.10","1","q1_q17_dr25_tce","5907.00","178.00","-196.00","4.296","0.209","-0.190","1.1260","0.3090","-0.2530","299.155030","40.288132","16.299"
"6314173","K03708.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.433262401","6.3200000e-07","-6.3200000e-07","132.8226350","4.610000e-04","-4.610000e-04","0.3820","0.0220","-0.0190","6.22050","0.01500","-0.01500","4.2856e+05","1.342e+03","-1.342e+03","136.47","3.260e+01","-4.480e+01","2691.0","","","12427.14","9162.75","-7703.34","599.80","1","q1_q17_dr25_tce","7311.00","230.00","-307.00","4.013","0.273","-0.147","1.9590","0.4680","-0.6430","299.240630","41.621681","17.719"
"5688997","K03784.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","23.870694100","3.3860000e-04","-3.3860000e-04","136.9568000","1.170000e-02","-1.170000e-02","1.2930","68.9600","-0.0340","3.48120","0.03700","-0.03700","6.3863e+03","6.680e+01","-6.680e+01","49.60","1.429e+01","-9.530e+00","711.0","","","60.38","52.99","-26.70","114.80","1","q1_q17_dr25_tce","6022.00","189.00","-232.00","4.308","0.158","-0.193","1.1660","0.3360","-0.2240","285.841800","40.925449","14.219"
"9489524","K02029.04","","CANDIDATE","CANDIDATE","0.8630","0","0","0","0","4.788500840","6.0310000e-05","-6.0310000e-05","135.4574000","1.130000e-02","-1.130000e-02","0.3430","0.1260","-0.3430","2.09900","0.30200","-0.30200","6.6500e+01","1.070e+01","-1.070e+01","0.63","4.000e-02","-4.000e-02","889.0","","","147.95","35.67","-25.49","7.20","4","q1_q17_dr25_tce","5208.00","103.00","-103.00","4.563","0.036","-0.052","0.7720","0.0550","-0.0410","299.896510","46.051971","12.957"
"7031340","K07804.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","0.566769068","6.3340000e-06","-6.3340000e-06","131.8681000","1.000000e-02","-1.000000e-02","0.7730","0.2020","-0.5270","3.01100","0.36900","-0.36900","4.0000e+01","4.300e+00","-4.300e+00","1.06","4.300e-01","-5.100e-01","2661.0","","","11897.94","14254.39","-9120.08","14.90","1","q1_q17_dr25_tce","5496.00","164.00","-164.00","3.998","0.553","-0.237","1.5330","0.6100","-0.7460","291.057100","42.583359","14.447"
"4073730","K03785.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","6.282042600","1.3900000e-05","-1.3900000e-05","131.5890500","1.840000e-03","-1.840000e-03","0.9890","0.2090","-0.0270","7.94100","0.12800","-0.12800","1.4130e+03","1.780e+01","-1.780e+01","23.76","2.440e+00","-9.760e+00","2021.0","","","3938.81","1351.13","-2717.01","103.30","1","q1_q17_dr25_tce","6635.00","167.00","-183.00","3.511","0.368","-0.092","3.7980","0.3900","-1.5610","295.615940","39.196709","11.059"
"2854948","K03786.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","0.974303090","3.4400000e-07","-3.4400000e-07","132.3902050","3.130000e-04","-3.130000e-04","1.1690","0.2550","-0.1360","2.10880","0.01490","-0.01490","3.4976e+04","1.920e+02","-1.920e+02","37.62","9.340e+00","-3.110e+00","1643.0","","","1728.18","1339.90","-457.87","224.00","2","q1_q17_dr25_tce","5688.00","189.00","-189.00","4.583","0.040","-0.160","0.7860","0.1950","-0.0650","291.984160","38.088371","15.783"
"7813039","K03787.01","","CANDIDATE","CANDIDATE","0.0000","0","0","0","0","141.734030590","5.0110000e-05","-5.0110000e-05","167.3459820","2.900000e-04","-2.900000e-04","0.9120","0.0520","-0.0210","1.58510","0.03210","-0.03210","7.7364e+03","7.660e+01","-7.660e+01","10.30","1.380e+00","-7.400e-01","329.0","","","2.77","1.09","-0.55","157.40","1","q1_q17_dr25_tce","5606.00","112.00","-101.00","4.478","0.056","-0.112","0.9180","0.1230","-0.0660","288.439120","43.505249","13.891"
"3644601","K03862.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","119.686505000","3.6360000e-03","-3.6360000e-03","176.0608000","2.440000e-02","-2.440000e-02","1.2210","68.3700","-0.2130","29.33000","1.40000","-1.40000","8.4270e+02","3.510e+01","-3.510e+01","23.00","6.180e+00","-2.070e+00","341.0","","","3.21","2.55","-0.85","27.10","3","q1_q17_dr25_tce","5715.00","155.00","-172.00","4.537","0.055","-0.176","0.8340","0.2240","-0.0750","291.188660","38.751259","15.164"
"8459354","K03863.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","53.556625000","1.2330000e-03","-1.2330000e-03","184.4892000","2.210000e-02","-2.210000e-02","0.8790","0.0210","-0.5500","16.18000","1.20000","-1.20000","3.9630e+03","2.340e+02","-2.340e+02","26.31","4.430e+00","-1.328e+01","1076.0","","","317.03","165.76","-251.41","22.10","1","q1_q17_dr25_tce","7643.00","212.00","-318.00","3.639","0.467","-0.082","3.6180","0.6090","-1.8260","300.406770","44.414188","11.142"
"6531617","K07785.01","","CANDIDATE","CANDIDATE","0.3230","0","0","0","0","433.220461000","5.0760000e-03","-5.0760000e-03","271.0427700","9.770000e-03","-9.770000e-03","0.1780","0.2810","-0.1780","2.72500","0.49000","-0.49000","7.2510e+02","9.410e+01","-9.410e+01","2.07","3.300e-01","-2.500e-01","203.0","","","0.40","0.20","-0.13","9.50","1","q1_q17_dr25_tce","5232.00","156.00","-156.00","4.519","0.096","-0.168","0.7770","0.1260","-0.0940","294.627140","41.933182","14.546"
"4164922","K03864.01","Kepler-1698 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","1.210693626","1.5920000e-06","-1.5920000e-06","132.3930600","1.070000e-03","-1.070000e-03","0.5970","0.3270","-0.3740","1.43400","0.03880","-0.03880","1.5910e+02","4.700e+00","-4.700e+00","0.99","5.000e-02","-6.000e-02","1351.0","","","784.51","154.33","-140.73","41.60","1","q1_q17_dr25_tce","5014.00","100.00","-100.00","4.559","0.044","-0.032","0.7560","0.0390","-0.0430","293.344970","39.257809","12.914"
"12061969","K02061.02","Kepler-2001 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","1.090011003","5.8220000e-06","-5.8220000e-06","131.5806600","3.730000e-03","-3.730000e-03","0.5310","0.0010","-0.4790","1.50000","0.16000","-0.16000","1.7480e+02","1.830e+01","-1.830e+01","1.04","1.300e-01","-8.000e-02","1402.0","","","911.28","396.55","-206.34","12.60","2","q1_q17_dr25_tce","5081.00","166.00","-136.00","4.596","0.028","-0.083","0.7700","0.0950","-0.0550","291.659520","50.583881","15.753"
"4164922","K03864.02","","CANDIDATE","CANDIDATE","0.9990","0","0","0","0","18.257272200","1.0810000e-04","-1.0810000e-04","134.4452700","4.710000e-03","-4.710000e-03","0.4120","0.0520","-0.4120","3.43400","0.14200","-0.14200","1.5750e+02","9.600e+00","-9.600e+00","0.94","5.000e-02","-5.000e-02","547.0","","","21.16","4.16","-3.79","17.30","2","q1_q17_dr25_tce","5014.00","100.00","-100.00","4.559","0.044","-0.032","0.7560","0.0390","-0.0430","293.344970","39.257809","12.914"
"10328393","K01905.03","Kepler-332 d","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","34.211502200","3.0040000e-04","-3.0040000e-04","154.5750800","7.850000e-03","-7.850000e-03","0.0340","0.4350","-0.0340","4.94700","0.19900","-0.19900","2.7380e+02","1.430e+01","-1.430e+01","1.15","8.000e-02","-4.000e-02","427.0","","","7.82","1.79","-1.18","20.70","3","q1_q17_dr25_tce","4955.00","100.00","-100.00","4.610","0.018","-0.046","0.7210","0.0470","-0.0290","286.662960","47.413700","14.017"
"10259029","K03630.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","7.061149921","2.1770000e-06","-2.1770000e-06","134.5585280","3.500000e-04","-3.500000e-04","0.9120","0.0620","-0.0530","3.33515","0.00602","-0.00602","1.3126e+05","2.450e+02","-2.450e+02","43.71","1.052e+01","-4.490e+00","842.0","","","118.87","89.69","-35.30","631.50","1","q1_q17_dr25_tce","5585.00","186.00","-186.00","4.564","0.050","-0.150","0.7980","0.1920","-0.0820","284.674840","47.340809","17.115"
"8299947","K03631.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","2.682767439","1.2030000e-06","-1.2030000e-06","131.5706480","5.130000e-04","-5.130000e-04","0.5090","0.0150","-0.0140","4.58143","0.00961","-0.00961","3.9441e+05","8.480e+02","-8.480e+02","70.67","0.000e+00","0.000e+00","1310.0","","","695.41","0.00","0.00","508.40","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","291.886570","44.224564","17.743"
"3335813","K03632.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","3.711012492","1.3010000e-06","-1.3010000e-06","132.4884550","2.890000e-04","-2.890000e-04","1.2720","0.1350","-0.1640","3.33940","0.01490","-0.01490","7.5598e+03","3.540e+01","-3.540e+01","46.24","1.515e+01","-6.500e+00","1310.0","","","695.05","667.18","-245.95","257.40","1","q1_q17_dr25_tce","6141.00","165.00","-202.00","4.365","0.105","-0.210","1.1170","0.3660","-0.1570","289.697570","38.408852","13.789"
"11858741","K03633.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","1.780982447","1.0530000e-06","-1.0530000e-06","131.5201340","6.940000e-04","-6.940000e-04","0.0020","0.0690","-0.0020","3.42970","0.01140","-0.01140","3.5770e+05","1.380e+03","-1.380e+03","60.45","0.000e+00","0.000e+00","1502.0","","","1204.30","0.00","0.00","324.00","1","q1_q17_dr25_tce","5780.00","","","4.438","","","1.0000","","","288.760280","50.176834","16.485"
"6363494","K03634.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.815632406","1.0500000e-06","-1.0500000e-06","131.9113803","7.780000e-05","-7.780000e-05","1.0400","0.1070","-0.0590","3.35773","0.00347","-0.00347","6.1574e+04","5.260e+01","-5.260e+01","108.78","3.708e+01","-3.709e+01","3429.0","","","32652.55","33054.24","-20746.31","1413.90","1","q1_q17_dr25_tce","9954.00","284.00","-426.00","4.070","0.210","-0.210","2.4080","0.8210","-0.8210","291.634950","41.765690","14.420"
"2576107","K03709.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","205.583330900","1.7500000e-04","-1.7500000e-04","234.7462560","6.290000e-04","-6.290000e-04","1.2150","42.2400","-0.1280","6.03530","0.04540","-0.04540","2.4872e+04","1.360e+02","-1.360e+02","42.69","1.362e+01","-4.250e+00","323.0","","","2.58","2.43","-0.79","216.10","1","q1_q17_dr25_tce","6328.00","177.00","-244.00","4.516","0.039","-0.221","0.9150","0.2920","-0.0910","291.523130","37.887642","15.247"
"9532421","K03710.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","4.309067482","7.9010000e-06","-7.9010000e-06","134.7144500","1.380000e-03","-1.380000e-03","1.9930","49.4500","-1.5200","2.21000","0.03610","-0.03610","2.3647e+04","3.460e+02","-3.460e+02","101.41","9.890e+00","-9.900e+00","882.0","","","142.60","54.16","-41.69","82.00","1","q1_q17_dr25_tce","4897.00","169.00","-169.00","4.526","0.080","-0.096","0.7890","0.0770","-0.0770","294.291930","46.161968","16.770"
